Date_Time,zR,zI_Tsoil_surf,zI_CO2_amb,zI_Tsoil_10cm,zI_Rsoil_quadratic,zI_Rsoil_quadratic_IC95inf,zI_Rsoil_quadratic_IC95sup,zI_Rsoil_linear,zI_Rsoil_linear_IC95inf,zI_Rsoil_linear_IC95sup,zI_STD_slope,zI_delta.T
21/08/2013 17:30,1,21.21,400.75,21.29,4.181,4.017,4.345,3.449,3.3,3.598,2.096,-0.08
21/08/2013 18:00,2,21.09171429,416.712,21.29657143,4.365,4.207571429,4.522428571,3.506828571,3.337457143,3.6762,2.1834,-0.204857143
21/08/2013 18:30,3,20.98885714,420.2725714,21.31028571,3.924085714,3.789628571,4.058028571,3.405342857,3.283457143,3.526714286,1.917342857,-0.321428571
21/08/2013 19:00,4,20.91941176,416.9361765,21.33147059,3.801264706,3.668823529,3.933088235,3.369705882,3.262176471,3.476617647,1.780911765,-0.412058824
21/08/2013 19:30,5,20.86485714,421.2937143,21.36285714,4.254085714,4.101,4.406914286,3.484971429,3.331514286,3.638171429,1.9982,-0.498
21/08/2013 20:00,6,20.83514286,428.7897143,21.39542857,3.727742857,3.592771429,3.861828571,3.389942857,3.296142857,3.482742857,1.855971429,-0.560285714
21/08/2013 20:30,7,20.72371429,431.4125714,21.36114286,3.418314286,3.291057143,3.545542857,3.284514286,3.214714286,3.353314286,1.608257143,-0.637428571
21/08/2013 21:00,8,20.75411765,457.3270588,21.47088235,3.744911765,3.589764706,3.900911765,3.362882353,3.256352941,3.470117647,2.203029412,-0.716764706
21/08/2013 21:30,9,20.58857143,470.8728571,21.37571429,3.493,3.318,3.668285714,3.281285714,3.181142857,3.381714286,2.415571429,-0.787142857
21/08/2013 22:00,10,20.39428571,482.5214286,21.32428571,3.457571429,3.275428571,3.639714286,3.248142857,3.147428571,3.348857143,2.357857143,-0.93
21/08/2013 22:30,11,20.23823529,488.6579412,21.32882353,3.746794118,3.595558824,3.898029412,3.333617647,3.222882353,3.444794118,2.015529412,-1.090588235
21/08/2013 23:00,12,20.094,487.39,21.32742857,3.9256,3.802028571,4.049171429,3.403371429,3.291342857,3.5164,1.783914286,-1.233428571
21/08/2013 23:30,13,19.92391304,484.9395652,21.29391304,3.649478261,3.502043478,3.796913043,3.315913043,3.220565217,3.412173913,1.95273913,-1.37
22/08/2013 0:00,14,19.79347826,488.2873913,21.26347826,3.396869565,3.26726087,3.526478261,3.245478261,3.168391304,3.323043478,1.641434783,-1.47
22/08/2013 0:30,15,19.66304348,491.6352174,21.23304348,3.14426087,3.032478261,3.256043478,3.175043478,3.116217391,3.233913043,1.330130435,-1.57
22/08/2013 1:00,16,19.704,493.7288571,21.22228571,3.873457143,3.756514286,3.9904,3.428742857,3.322371429,3.535114286,1.6608,-1.518285714
22/08/2013 1:30,17,19.78470588,491.7394118,21.20705882,3.926176471,3.794882353,4.056823529,3.484,3.378529412,3.588823529,2.015176471,-1.422352941
22/08/2013 2:00,18,19.83542857,480.5162857,21.17942857,3.754828571,3.607571429,3.9016,3.4432,3.348771429,3.536628571,2.0744,-1.344
22/08/2013 2:30,19,19.85742857,478.256,21.14514286,3.881571429,3.740428571,4.022342857,3.493257143,3.390485714,3.595028571,2.039771429,-1.287714286
22/08/2013 3:00,20,19.84647059,489.9964706,21.11294118,4.130411765,4.002411765,4.257882353,3.616705882,3.501588235,3.730823529,2.116352941,-1.266470588
22/08/2013 3:30,21,19.75514286,491.4857143,21.08542857,3.678857143,3.5106,3.848114286,3.529914286,3.429,3.629942857,2.185742857,-1.330285714
22/08/2013 4:00,22,19.64371429,507.1285714,21.05114286,2.500285714,2.3226,2.678971429,3.056771429,2.919,3.194514286,2.356314286,-1.407428571
22/08/2013 4:30,23,19.68142857,497.384,21.02514286,3.364971429,3.232542857,3.497571429,3.297857143,3.2152,3.381342857,1.826742857,-1.343714286
22/08/2013 5:00,24,19.69705882,504.2388235,21.01294118,3.955058824,3.824294118,4.085823529,3.452647059,3.342823529,3.562764706,1.920705882,-1.315882353
22/08/2013 5:30,25,19.72285714,502.3228571,20.99857143,3.875,3.759857143,3.990714286,3.393285714,3.290714286,3.495857143,1.785428571,-1.275714286
22/08/2013 6:00,26,19.93852941,474.4064706,20.97676471,3.802382353,3.675794118,3.929970588,3.415823529,3.321117647,3.510088235,1.827352941,-1.038235294
22/08/2013 6:30,27,20.33771429,435.444,20.95371429,4.056942857,3.908628571,4.205628571,3.508942857,3.384342857,3.633171429,1.9052,-0.616
22/08/2013 7:00,28,20.69771429,412.8291429,20.93314286,4.202142857,4.078171429,4.325285714,3.424428571,3.274285714,3.5754,1.506971429,-0.235428571
22/08/2013 7:30,29,20.91529412,398.0394118,20.89970588,3.735764706,3.616382353,3.855176471,3.359852941,3.272,3.447676471,1.550823529,0.015588235
22/08/2013 8:00,30,21.97411765,393.8217647,20.89088235,3.788705882,3.657852941,3.920470588,3.535441176,3.452,3.617970588,2.145529412,1.083235294
22/08/2013 8:30,31,22.44257143,394.4722857,20.89771429,3.7886,3.649657143,3.927771429,3.431114286,3.336542857,3.525457143,2.004428571,1.544857143
22/08/2013 9:00,32,22.74485714,389.4722857,20.91257143,3.568257143,3.4084,3.728114286,3.3642,3.271228571,3.456542857,2.202714286,1.832285714
22/08/2013 9:30,33,22.905,386.405,20.935,3.6585,3.5255,3.7915,3.453,3.37,3.535,1.9495,1.97
22/08/2013 10:00,34,23.21371429,386.2682857,20.97971429,3.772142857,3.6582,3.886457143,3.511342857,3.433485714,3.5882,1.6506,2.234
22/08/2013 10:30,35,23.64352941,385.23,21.04176471,3.473941176,3.335,3.613647059,3.364058824,3.287294118,3.440294118,1.749823529,2.601764706
22/08/2013 11:00,36,23.62828571,383.0982857,21.08857143,3.056028571,2.937857143,3.174257143,3.151057143,3.084285714,3.218828571,1.533028571,2.539714286
22/08/2013 11:30,37,23.91542857,383.6854286,21.15285714,2.823742857,2.689285714,2.958685714,3.136485714,3.041428571,3.232542857,1.885742857,2.762571429
22/08/2013 12:00,38,24.20257143,384.2725714,21.21714286,2.591457143,2.440714286,2.743114286,3.121914286,2.998571429,3.246257143,2.238457143,2.985428571
22/08/2013 12:30,39,23.89294118,378.87,21.27941176,2.708764706,2.563235294,2.853882353,3.269352941,3.144588235,3.393705882,1.998411765,2.613529412
22/08/2013 13:00,40,23.85428571,375.8442857,21.35714286,3.253571429,3.112142857,3.395142857,3.424571429,3.328428571,3.519714286,1.978142857,2.497142857
22/08/2013 13:30,41,23.70428571,376.1785714,21.44285714,3.792285714,3.672714286,3.912428571,3.530428571,3.447142857,3.612714286,1.833714286,2.261428571
22/08/2013 14:00,42,23.42823529,377.8941176,21.52058824,3.691352941,3.587411765,3.795294118,3.488117647,3.394235294,3.581588235,1.682882353,1.907647059
22/08/2013 14:30,43,23.51142857,378.7251429,21.582,2.902942857,2.769314286,3.036571429,3.2652,3.1728,3.358257143,2.031285714,1.929428571
22/08/2013 15:00,44,23.45742857,376.5457143,21.64085714,3.081314286,2.9538,3.208828571,3.247485714,3.1724,3.3216,1.9624,1.816571429
22/08/2013 15:30,45,23.08028571,380.0171429,21.66657143,3.510742857,3.3678,3.653685714,3.412057143,3.3344,3.4896,1.8844,1.413714286
22/08/2013 16:00,46,22.86176471,381.2982353,21.72352941,3.889176471,3.763294118,4.014294118,3.449294118,3.345294118,3.554058824,1.989470588,1.138235294
22/08/2013 16:30,47,22.61514286,383.6431429,21.77142857,3.900628571,3.773714286,4.0278,3.487314286,3.387885714,3.587742857,1.974085714,0.843714286
22/08/2013 17:00,48,22.315,387.64,21.805,4.0355,3.9015,4.1705,3.661,3.566,3.7565,1.9475,0.51
22/08/2013 17:30,49,21.974,393.39,21.83114286,4.197857143,4.066057143,4.330657143,3.814257143,3.7196,3.908914286,1.830657143,0.142857143
22/08/2013 18:00,50,21.646,398.6854286,21.85457143,4.2098,4.078571429,4.342028571,3.826485714,3.730628571,3.922571429,1.770085714,-0.208571429
22/08/2013 18:30,51,21.41411765,402.1252941,21.87,4.4135,4.255735294,4.572264706,3.876323529,3.754411765,3.999235294,2.241705882,-0.455882353
22/08/2013 19:00,52,21.25529412,428.5782353,21.87,4.6685,4.523088235,4.814911765,3.919558824,3.768529412,4.071588235,2.128764706,-0.614705882
22/08/2013 19:30,53,21.10085714,441.1677143,21.87828571,3.926314286,3.778,4.0748,3.718,3.624,3.812171429,2.393457143,-0.777428571
22/08/2013 20:00,54,20.98771429,448.4997143,21.88,4.264714286,4.113657143,4.415085714,3.833714286,3.722228571,3.9452,2.407171429,-0.892285714
22/08/2013 20:30,55,20.80470588,466.3355882,21.85764706,3.366647059,3.18,3.552294118,3.498617647,3.350705882,3.647088235,2.263382353,-1.052941176
22/08/2013 21:00,56,20.59571429,468.23,21.83571429,3.097857143,2.908714286,3.286,3.394285714,3.260857143,3.527857143,2.268714286,-1.24
22/08/2013 21:30,57,20.43,455.7985714,21.82428571,4.165857143,4.023,4.308,3.769428571,3.662571429,3.875571429,2.211857143,-1.394285714
22/08/2013 22:00,58,20.29176471,459.6229412,21.80264706,4.715647059,4.602264706,4.829029412,3.954029412,3.809147059,4.098911765,1.753264706,-1.510882353
22/08/2013 22:30,59,20.06485714,460.738,21.75914286,4.385285714,4.251914286,4.518657143,3.785428571,3.663771429,3.907085714,1.934628571,-1.694285714
22/08/2013 23:00,60,19.91057143,458.878,21.73342857,4.453857143,4.309342857,4.598371429,3.768285714,3.626914286,3.909657143,2.283485714,-1.822857143
22/08/2013 23:30,61,19.82493594,463.4468957,21.69319681,4.181665681,4.033609043,4.329722319,3.640768551,3.516659681,3.764877043,2.195990725,-1.870144928
23/08/2013 0:00,62,19.74986203,469.0048522,21.65073159,3.857049159,3.706619478,4.007478841,3.496270725,3.395113159,3.597427478,2.041364638,-1.904927536
23/08/2013 0:30,63,19.64576971,465.4803,21.60966657,3.584984629,3.462980829,3.706988429,3.412621629,3.3415488,3.483693943,1.695613429,-1.968571429
23/08/2013 1:00,64,19.56593059,458.5348765,21.57643,3.648259882,3.546596294,3.749923471,3.477547235,3.413780118,3.541314353,1.447084,-2.012941176
23/08/2013 1:30,65,19.539222,460.1808629,21.546978,3.915099829,3.784100771,4.046099114,3.600692257,3.5122248,3.689159943,1.724414314,-2.006857143
23/08/2013 2:00,66,19.47108086,470.1099114,21.5001,3.565079971,3.401607714,3.728553143,3.480299771,3.394954457,3.565646,2.387562171,-2.028285714
23/08/2013 2:30,67,19.43928943,472.7990257,21.4536,3.582649686,3.413384857,3.751914571,3.515497486,3.427639029,3.603356,2.543383886,-2.011142857
23/08/2013 3:00,68,19.37712647,471.0831118,21.41592824,3.903753941,3.746937647,4.060570235,3.597496588,3.500114471,3.694878706,2.452779294,-2.034705882
23/08/2013 3:30,69,19.30396514,483.3270571,21.37353486,3.587323571,3.430863057,3.743784086,3.457501457,3.368118343,3.546884571,2.269607714,-2.067428571
23/08/2013 4:00,70,19.20005059,482.8361118,21.31741,3.757504765,3.600814059,3.914194912,3.459545824,3.356411706,3.562679941,2.250669088,-2.119117647
23/08/2013 4:30,71,19.09418714,475.8464143,21.25714857,3.613225714,3.451977857,3.774473429,3.416114571,3.308453857,3.523775286,2.283782143,-2.167142857
23/08/2013 5:00,72,19.02477571,475.2926714,21.20534,3.181058857,3.012830714,3.349287714,3.332183429,3.239972714,3.424393857,2.302313,-2.184285714
23/08/2013 5:30,73,19.01190765,481.3839382,21.16484294,3.456893206,3.293588676,3.620197735,3.436927,3.352653765,3.521199382,2.296417559,-2.155294118
23/08/2013 6:00,74,19.06880114,484.8762714,21.12675771,3.253627657,3.119494257,3.387761029,3.297836,3.228165114,3.367506886,1.790623829,-2.061142857
23/08/2013 6:30,75,19.29353543,463.2634143,21.08858914,3.571527371,3.459671971,3.683381886,3.478586,3.416028543,3.541143457,1.726178686,-1.795428571
23/08/2013 7:00,76,19.54010229,475.4545686,21.05617771,2.543439029,2.3529794,2.733897657,3.111873314,2.965696714,3.258050657,2.360282229,-1.514857143
23/08/2013 7:30,77,19.82739618,450.1683029,21.02115559,3.508409088,3.359965735,3.656852059,3.509129147,3.378562941,3.639696353,1.898805,-1.195294118
23/08/2013 8:00,78,20.35990857,414.5549114,20.985372,4.412835886,4.295223229,4.530449029,3.888408771,3.779835143,3.996982429,1.717775057,-0.627428571
23/08/2013 8:30,79,21.02386686,393.3176029,20.96113029,4.2208748,4.086038714,4.355711543,3.860592771,3.7601164,3.961068486,1.991154086,0.063428571
23/08/2013 9:00,80,21.60617765,387.1029706,20.95319765,3.723850412,3.586125824,3.861574794,3.732128206,3.661212912,3.8030435,1.982281147,0.655588235
23/08/2013 9:30,81,22.14599286,389.8056,20.94366314,3.851216314,3.728412314,3.974019486,3.825978429,3.7617646,3.890192343,1.805060571,1.204285714
23/08/2013 10:00,82,22.77372143,396.0816,20.92439457,4.024069457,3.879545457,4.168594343,3.779512714,3.6941506,3.864875771,1.613776286,1.847142857
23/08/2013 10:30,83,22.56721824,389.9666941,20.94457118,3.712164176,3.579372765,3.844956588,3.625061824,3.551777588,3.698346235,2.051799294,1.618235294
23/08/2013 11:00,84,22.598,382.3517971,20.972594,3.765079714,3.631520943,3.8986388,3.602566371,3.526765514,3.678367229,2.058653886,1.621714286
23/08/2013 11:30,85,22.44867143,384.5482886,21.00812229,3.604279229,3.433179429,3.775378486,3.641400257,3.542399857,3.740400114,2.073826514,1.438285714
23/08/2013 12:00,86,22.04539706,389.3459118,21.05076588,3.676165176,3.508281294,3.844048059,3.779423765,3.684468706,3.874377824,1.965805824,0.992352941
23/08/2013 12:30,87,21.63496714,390.1943857,21.10160857,3.743796286,3.620374857,3.867217286,3.791555429,3.717478286,3.865631857,1.759651,0.53
23/08/2013 13:00,88,21.45912714,391.3835143,21.15710143,3.115237429,2.983516429,3.246959143,3.442159714,3.345347143,3.538972286,1.816902714,0.298571429
23/08/2013 13:30,89,21.30833,397.56,21.19383,3.78235,3.650533,3.914166,3.502884,3.417096,3.588672,1.922003,0.11
23/08/2013 14:00,90,21.37995941,390.7635882,21.23731235,4.849856765,4.696224471,5.003489824,3.962963118,3.793173353,4.132752882,2.159547412,0.145294118
23/08/2013 14:30,91,21.30691914,392.0693314,21.27224486,4.398958657,4.283526629,4.514390943,3.818255514,3.701489229,3.9350218,1.672993943,0.038571429
23/08/2013 15:00,92,21.164012,398.37774,21.29934,3.0581294,2.9142584,3.2020004,3.0506246,2.952363,3.1488868,1.8025834,-0.132
23/08/2013 15:30,93,21.08068,400.7993941,21.32244,2.597103941,2.440444353,2.753763529,2.586012529,2.487683,2.684342118,1.919527,-0.238823529
23/08/2013 16:00,94,21.02410429,400.9383914,21.34052486,2.937176343,2.796984486,3.0773682,2.524099971,2.421162114,2.627037171,1.796275857,-0.314857143
23/08/2013 16:30,95,20.87717971,405.3558647,21.34831265,2.865806971,2.720950912,3.010663235,2.370983529,2.258672971,2.483294294,1.828881971,-0.471470588
23/08/2013 17:00,96,20.645552,411.9006486,21.34302057,2.510979371,2.3593784,2.662581257,2.226606886,2.134634257,2.318580429,2.111010257,-0.694857143
23/08/2013 17:30,97,20.405972,423.1531343,21.34862629,2.241623086,2.1176924,2.365553829,2.145625743,2.076886829,2.214364714,1.968272829,-0.943428571
23/08/2013 18:00,98,20.236424,420.35442,21.35072,2.5195884,2.3832104,2.6559656,2.2972982,2.2167282,2.3778682,1.9210402,-1.112
23/08/2013 18:30,99,20.07240941,420.3767147,21.334475,2.444403853,2.312027294,2.576780088,2.288319441,2.212683765,2.363954441,2.080330206,-1.258235294
23/08/2013 19:00,100,20.003058,429.0586229,21.32720571,2.655683029,2.522732743,2.788633857,2.462421029,2.384535829,2.540306314,2.066871029,-1.320857143
23/08/2013 19:30,101,19.920758,439.19612,21.31858,2.716922,2.5839976,2.849847,2.556358,2.480218,2.6324982,1.9810208,-1.398
23/08/2013 20:00,102,19.78150647,442.4784941,21.29878088,2.333807794,2.198233176,2.469382412,2.440959029,2.364379971,2.517537618,1.999869235,-1.521176471
23/08/2013 20:30,103,19.68559571,438.7321143,21.27556286,2.114769571,1.961883714,2.267655429,2.457568571,2.356642143,2.558495714,2.050267143,-1.592857143
23/08/2013 21:00,104,19.56869,441.3656,21.23574,2.766877,2.643284,2.89047,2.677892,2.612549,2.743234,1.874384,-1.67
23/08/2013 21:30,105,19.42352529,437.8283353,21.20890765,2.566331412,2.424685471,2.707978235,2.622190824,2.545228118,2.699153412,2.318393706,-1.784705882
23/08/2013 22:00,106,19.25237457,445.0527,21.18651343,2.197732114,2.048867629,2.346596857,2.5277628,2.429986286,2.625538571,2.113576143,-1.933714286
23/08/2013 22:30,107,19.175134,448.3977,21.159498,2.5141572,2.3791234,2.649191,2.641653,2.5590738,2.7242324,1.9476956,-1.986
23/08/2013 23:00,108,19.13329588,449.6178176,21.13064412,2.817797529,2.678172647,2.957422412,2.746771824,2.672407471,2.821136706,2.096032706,-1.999411765
23/08/2013 23:30,109,19.09638086,450.4869514,21.09784,2.926346,2.775443886,3.077247943,2.792120686,2.7077756,2.876465771,2.269302143,-2.003142857
24/08/2013 0:00,110,19.075458,450.50508,21.05854,3.158906,3.0217786,3.2960328,2.8798574,2.7884546,2.9712602,2.14561,-1.986
24/08/2013 0:30,111,19.05437588,450.7129941,21.01998588,3.383039235,3.258875118,3.507202412,2.963415765,2.864744176,3.062087353,2.026993941,-1.969411765
24/08/2013 1:00,112,19.03106412,453.5779059,20.99187412,3.489197765,3.366636882,3.611758588,2.988477235,2.879581824,3.097372647,1.979443059,-1.960588235
24/08/2013 1:30,113,18.997902,457.54698,20.93888,3.1638126,3.047929,3.2796962,2.9314872,2.8554614,3.007513,1.5961258,-1.944
24/08/2013 2:00,114,18.97696886,455.3153971,20.90183171,3.120023057,2.996244286,3.243802486,2.958293629,2.888100657,3.028487257,1.739185657,-1.926857143
24/08/2013 2:30,115,18.93187235,456.4906529,20.87222882,3.049127471,2.916391824,3.181864118,2.943663647,2.870884,3.016443235,1.916616412,-1.941176471
24/08/2013 3:00,116,18.865566,467.68966,20.838034,2.9643062,2.8352102,3.0934024,2.8718312,2.8012288,2.9424334,1.937527,-1.972
24/08/2013 3:30,117,18.80542235,476.0975059,20.80182559,2.899560853,2.772893353,3.026227353,2.815495559,2.745505265,2.885486588,2.071444794,-1.995294118
24/08/2013 4:00,118,18.77202857,465.9455857,20.77594857,2.811718286,2.662184571,2.961251143,2.829584286,2.744055143,2.915113571,2.501859286,-2.005714286
24/08/2013 4:30,119,18.76746,481.9373,20.74576,3.274632,3.126876,3.422388,2.863174,2.7565,2.969849,2.192783,-1.98
24/08/2013 5:00,120,18.72092571,471.8467571,20.71768,3.433903714,3.314083714,3.553723714,3.050185429,2.960500857,3.139870143,1.777804143,-1.997142857
24/08/2013 5:30,121,18.65986853,469.4753676,20.69422059,3.682421794,3.552734265,3.812110059,3.142344441,3.026420853,3.258268029,1.854938059,-2.036764706
24/08/2013 6:00,122,18.729972,461.86186,20.662686,3.3758654,3.2192612,3.5324706,3.0425484,2.9368588,3.1482374,2.1743674,-1.936
24/08/2013 6:30,123,19.17814914,449.40546,20.63083286,3.190226029,3.0333628,3.347089343,3.021246971,2.934029429,3.108464429,2.201806714,-1.453142857
24/08/2013 7:00,124,19.86252676,431.4008118,20.60799676,3.055667941,2.925564029,3.185771176,3.016600118,2.937303559,3.095897676,1.923918,-0.743529412
24/08/2013 7:30,125,20.453554,411.8327,20.590664,2.7211842,2.603574,2.8387944,2.9084398,2.8323234,2.9845572,1.7420456,-0.138
24/08/2013 8:00,126,20.97895914,408.2756314,20.56028114,3.229890257,3.081081714,3.3786988,3.112582371,3.030011,3.195154686,1.859101657,0.415142857
24/08/2013 8:30,127,21.35679629,394.4596029,20.56449829,3.321469114,3.196697429,3.4462408,3.162552943,3.089981,3.235124971,2.071406514,0.792285714
24/08/2013 9:00,128,22.28141088,391.2888529,20.55122147,3.141750882,3.016165912,3.267336647,3.230535441,3.160209412,3.300862265,1.906325088,1.727352941
24/08/2013 9:30,129,22.76573629,390.9076686,20.567358,3.854977371,3.719123114,3.990831971,3.5699874,3.469229457,3.670746343,1.819397771,2.196571429
24/08/2013 10:00,130,22.93210353,386.4000824,20.60403176,3.816864,3.676911824,3.956816176,3.592485,3.499464824,3.685505647,1.970867529,2.325294118
24/08/2013 10:30,131,22.894576,380.88644,20.658728,3.6140708,3.4746046,3.7535366,3.4871106,3.4046152,3.569606,2.0903956,2.234
24/08/2013 11:00,132,22.728442,379.0615229,20.71896714,3.816684629,3.685308914,3.9480596,3.497069057,3.407093371,3.587044743,1.930494571,2.010285714
24/08/2013 11:30,133,22.58047588,380.2220529,20.76907235,3.537073765,3.427187059,3.646960353,3.404047941,3.336529647,3.471566235,1.650270706,1.808235294
24/08/2013 12:00,134,22.87902,380.7377,20.85459,3.048447,2.9164,3.180493,3.286275,3.204227,3.368323,1.939821,2.02
24/08/2013 12:30,135,22.58291143,379.0927571,20.92125857,3.015423857,2.869684857,3.161163571,3.220473,3.134406714,3.306539286,2.176803,1.66
24/08/2013 13:00,136,22.54506714,376.1755286,20.98103429,3.425022857,3.278811857,3.571234143,3.427212429,3.348155,3.506269857,2.060719286,1.564285714
24/08/2013 13:30,137,22.47165824,375.6813,21.05334118,3.217083412,3.068374647,3.365792176,3.362852059,3.274811353,3.450892765,1.941485824,1.420588235
24/08/2013 14:00,138,22.26182714,377.9167257,21.12301571,3.107681457,2.9650786,3.250284771,3.244246343,3.160322314,3.328169914,1.851477114,1.142571429
24/08/2013 14:30,139,21.95558118,385.0729059,21.18971824,3.379757794,3.253235059,3.506280882,3.3136535,3.246698088,3.380608235,1.825747235,0.767941176
24/08/2013 15:00,140,21.6868,396.3074,21.256594,3.7001672,3.5794724,3.8208612,3.5223604,3.446888,3.5978326,1.941749,0.428
24/08/2013 15:30,141,21.63255829,399.1983657,21.29472543,4.220385371,4.071193486,4.369577257,3.653118743,3.526340229,3.779896257,2.126911971,0.337142857
24/08/2013 16:00,142,21.65053257,391.9528514,21.35285686,4.230485943,4.075865771,4.385106114,3.675989886,3.549023657,3.802955114,2.181256543,0.294285714
24/08/2013 16:30,143,21.53782618,390.1317824,21.38705176,4.666171382,4.504630029,4.827713529,3.775152206,3.597527118,3.952777088,2.038583294,0.147058824
24/08/2013 17:00,144,21.41035057,397.0098314,21.41889514,4.253847286,4.101666,4.406029571,3.632224086,3.497912086,3.766535429,2.010908257,-0.008285714
24/08/2013 17:30,145,21.22866029,416.2465,21.43173686,3.713697286,3.569907771,3.8574878,3.514212314,3.424167457,3.604256171,2.099624429,-0.203714286
24/08/2013 18:00,146,21.01135176,444.01065,21.43844147,3.543074118,3.408070147,3.678078706,3.444023706,3.364743441,3.523303735,2.031652794,-0.429411765
24/08/2013 18:30,147,20.80794571,468.6821571,21.45440029,3.590295943,3.457995171,3.722596714,3.342287857,3.257725114,3.426851343,2.011653057,-0.646571429
24/08/2013 19:00,148,20.62860686,479.2509114,21.46704829,3.380468743,3.228816371,3.532121114,3.249674714,3.164284657,3.335064657,2.594084943,-0.837428571
24/08/2013 19:30,149,20.40425829,483.3579971,21.44858543,3.612119314,3.476806657,3.747431971,3.305547571,3.215312086,3.395782086,2.269019514,-1.043142857
24/08/2013 20:00,150,20.30811676,484.7587882,21.45823088,3.378926912,3.230946,3.526906971,3.249354559,3.168618824,3.330091,2.142201912,-1.152352941
24/08/2013 20:30,151,20.20098,485.0054143,21.45479286,3.375563571,3.226880286,3.524246571,3.211682143,3.127577143,3.295786714,1.995098571,-1.255714286
24/08/2013 21:00,152,20.08341059,488.2403118,21.43523353,3.606057706,3.444367647,3.767747765,3.275485824,3.173149176,3.377822059,2.291831882,-1.354705882
24/08/2013 21:30,153,19.956334,482.8579343,21.41166286,3.4715854,3.322580257,3.620590543,3.251464286,3.1595426,3.343385971,2.153931343,-1.459428571
24/08/2013 22:00,154,19.84235743,466.8259114,21.39221914,3.192032571,3.061243829,3.322821629,3.183644971,3.112784771,3.254504857,1.8332542,-1.552
24/08/2013 22:30,155,19.74094765,454.9968353,21.37346294,3.345643588,3.201389353,3.489898647,3.239985824,3.159904294,3.320066353,2.058892529,-1.63
24/08/2013 23:00,156,19.56851086,470.2214143,21.34460086,3.465848943,3.341377886,3.59032,3.269126229,3.194115743,3.344135771,1.778396229,-1.775142857
24/08/2013 23:30,157,19.45872371,463.4926286,21.31116371,3.532958086,3.398091171,3.667825,3.266084657,3.181496886,3.350672343,1.936604657,-1.852285714
25/08/2013 0:00,158,19.34893657,456.7638429,21.27772657,3.600067229,3.454804457,3.74533,3.263043086,3.168878029,3.357208914,2.094813086,-1.929428571
25/08/2013 0:30,159,19.33059529,456.4095941,21.25006471,3.610114176,3.476067294,3.744161059,3.248150059,3.153950706,3.342349765,2.021350588,-1.917647059
25/08/2013 1:00,160,19.32098229,460.5709743,21.21760743,3.2073994,3.080263429,3.334535371,3.146842771,3.061040857,3.232644686,1.851764057,-1.894857143
25/08/2013 1:30,161,19.272886,463.0157371,21.17960229,3.083961771,2.947432686,3.220490486,3.103103457,3.017760943,3.1884456,1.903766914,-1.904857143
25/08/2013 2:00,162,19.19269118,461.0050706,21.14145059,3.508862588,3.360510118,3.657214529,3.187837706,3.093612647,3.282061765,2.212916941,-1.946470588
25/08/2013 2:30,163,19.10241286,459.26152,21.10701943,3.546226971,3.403711057,3.688743657,3.228344514,3.134144257,3.322543771,2.329478686,-2.009142857
25/08/2013 3:00,164,19.00298429,464.52292,21.07716514,3.900009257,3.730006486,4.070011086,3.310023371,3.177863686,3.442182057,1.962493829,-2.077714286
25/08/2013 3:30,165,18.88593882,474.5484059,21.01930441,3.652373118,3.533347059,3.771399029,3.286014824,3.196632294,3.375397206,1.850077088,-2.131176471
25/08/2013 4:00,166,18.81108,480.2230571,20.98261429,3.405545429,3.286758571,3.524332286,3.134232429,3.056915571,3.211549286,1.707096857,-2.168571429
25/08/2013 4:30,167,18.80511143,483.3449143,20.94878571,3.036820286,2.879830286,3.193809714,3.059200714,2.968807,3.149594429,1.921384286,-2.14
25/08/2013 5:00,168,18.903385,485.8362971,20.91542118,3.117760853,2.957282912,3.278238235,3.152641059,3.060834824,3.244447294,2.074876853,-2.008529412
25/08/2013 5:30,169,19.05785371,486.1963057,20.880912,3.765070314,3.618637371,3.911502943,3.353223886,3.245171629,3.461276457,1.982018543,-1.820285714
25/08/2013 6:00,170,19.18285429,481.8152771,20.84411486,4.254028314,4.078600114,4.429455514,3.470218571,3.309434714,3.631003086,1.994503343,-1.659142857
25/08/2013 6:30,171,19.32037588,473.8532676,20.81500824,3.750449824,3.588526647,3.912372,3.332779588,3.219561471,3.445996765,2.418462265,-1.497941176
25/08/2013 7:00,172,19.65655235,446.0002971,20.79515529,3.571524529,3.425166059,3.717882,3.400897235,3.319295588,3.482499706,1.956680206,-1.136176471
25/08/2013 7:30,173,19.94296714,414.68842,20.76037657,3.898192886,3.766505171,4.0298796,3.508400486,3.409141171,3.607660029,1.805257543,-0.814571429
25/08/2013 8:00,174,20.67530118,402.8842059,20.73301471,3.522181647,3.393662059,3.650701529,3.392850588,3.312332412,3.473368765,1.770595412,-0.057058824
25/08/2013 8:30,175,21.08694857,395.7165343,20.71625171,3.667806629,3.543230029,3.7923832,3.4247612,3.337146143,3.512376257,1.8455436,0.371714286
25/08/2013 9:00,176,21.68609571,388.3976857,20.71353257,3.9326922,3.815451771,4.049932,3.499713486,3.403590086,3.595836886,1.847087629,0.972285714
25/08/2013 9:30,177,22.30711353,387.1503176,20.71849529,3.729676529,3.613404235,3.845948824,3.452826588,3.374747118,3.530906294,1.793317353,1.584117647
25/08/2013 10:00,178,21.32513629,394.4504286,20.71482343,3.7128664,3.5813768,3.844356,3.450712943,3.369635886,3.531790886,1.9946788,0.607142857
