Year	Month	Día/Noche	Date	Time	Date+Time	NR_Wm2_Avg	BF3tot_Avg	BF3dif_Avg	AirTC_Avg	RH	WS_ms_Avg	WindDir	Rain3m_mm_Tot corrigée bassin	P	Temp baro	eVais	esVais	VPD	Filtered NDVI	ETo	Rgestim	LAIcoffee	LE	H	H+LE	"[CO2]
µmol mol-1"	Reco_HBLR-Filtered_interpolated	GPP_HBLR-Filtered_interpolated	NEE_HBLR-Filtered_interpolated	0.15 m Sun SWC	1 m Sun SWC	4 m Sun SWC	0.15 m Shade SWC	1 m Shade SWC	4 m Shade SWC	0.15 m Plot SWC	1 m Plot SWC	4 m Plot SWC	Tsoil_surf	Tsoil_10cm	delta tTsoil (Tsoil_surf-Tsoil_10cm)	CO2_amb	Rsoil_quadratic	Rsoil_quadratic_IC95inf	Rsoil_quadratic_IC95sup	Rsoil_linear	Rsoil_linear_IC95inf	Rsoil_linear_IC95sup	Tsoil_Rhizo_SUN_2 cm	Tsoil_Rhizo_SUN_10 cm	Tsoil_Rhizo_SH_2 cm	Tsoil_Rhizo_SH_10 cm
2013	Agosto	Día	41507	0.729166694	41507.72917	34.6720256	176.5861511	127.2479494	21.572176	86.28500666	0.383486202	193.16	0	894.6606795	27.82	22.22314419	25.76	3.536855806		0.035453951	84.76135253	-15.325	9.88979	12.9313	22.82112725		10.43853	8.05113	2.3874	99.34794522	600.0894111	1642.661419	58.19505443	428.7975818	1241.925411	89.05972252	557.2664538	1542.477417	21.21	21.29	-0.08	400.75	4.181	4.017	4.345	3.449	3.3	3.598	21.40363659	21.3892238	21.16991791	21.74495543
2013	Agosto	Noche	41507	0.750000027	41507.75	46.60073085	206.7502681	139.4522077	20.789368	88.99490471	0.85342367	212.579	0	894.954879	27.44	21.84654577	24.56	2.713454233		0.047007777	99.24012869	-15.325	12.75798	7.6398	30.67260105		9.82793	9.02567	0.80226	99.32447451	599.9839502	1642.714915	58.20970564	428.7043344	1242.004829	89.0457823	557.1640463	1542.537393	21.09171429	21.29657143	-0.20485714	416.712	4.365	4.207571429	4.522428571	3.506828571	3.337457143	3.6762	21.37502726	21.37296605	21.21610459	21.69470259
2013	Agosto	Noche	41507	0.77083336	41507.77083	47.36171885	208.6745785	140.2307746	20.393986	92.65882965	0.973324044	208.847	0	895.4452115	27.01	22.19852209	23.97	1.771477914		0.045812266	100.1637977	-15.325	13.2293	8.3939	21.62318	384.2337719	9.52419	9.08222	0.44197	99.25511672	599.9584467	1642.627842	58.13651084	428.404008	1241.645348	88.97546525	557.0698371	1542.382218	20.98885714	21.31028571	-0.32142857	420.2725714	3.924085714	3.789628571	4.058028571	3.405342857	3.283457143	3.526714286	21.15036992	21.24530065	21.34642737	21.68161356
2013	Agosto	Noche	41507	0.791666694	41507.79167	31.18858688	167.7775796	123.6840432	20.54515	91.11238634	0.569149108	310.112	0	895.6413445	26.77	22.03249287	24.19	2.157507126		0.031190808	80.53323821	-15.325	6.59803	-0.6222	5.9758	385.4734118	9.62838	7.73798	1.89041	99.32447451	599.9608926	1642.982166	58.17727877	428.4705101	1241.535697	89.03767558	557.088297	1542.620549	20.91941176	21.33147059	-0.41205883	416.9361765	3.801264706	3.668823529	3.933088235	3.369705882	3.262176471	3.476617647	21.21704904	21.28319221	21.3639283	21.57883078
2013	Agosto	Noche	41507	0.812500027	41507.8125	25.05207267	152.2601762	117.4057755	20.796076	89.33112832	0.408010548	42.341	0	895.6413445	26.62	21.93813385	24.57	2.631866153		0.025575902	73.08488458	-15.325	7.04761	9.4417	16.48927423		9.80816	7.18226	2.6259	99.25476528	599.9072675	1642.750782	58.13651084	428.5626923	1241.630298	88.97520167	557.0711237	1542.470661	20.86485714	21.36285714	-0.498	421.2937143	4.254085714	4.101	4.406914286	3.484971429	3.331514286	3.638171429	21.40519434	21.39010901	21.43895864	21.60933708
2013	Agosto	Noche	41507	0.83333336	41507.83333	24.44546317	150.7262427	116.7851534	20.85208	89.39859497	0.132232188	15.6624	0	896.2297435	26.48	22.03045766	24.65	2.619542344		0.023777577	72.3485965	-15.325	7.00193	9.0881	16.09000386		9.84209	7.12238	2.71972	99.23133451	599.7794952	1642.800769	58.10826796	428.4071459	1241.718234	88.95056788	556.9364079	1542.530135	20.83514286	21.39542857	-0.56028571	428.7897143	3.727742857	3.592771429	3.861828571	3.389942857	3.296142857	3.482742857	21.43046022	21.40446678	21.31845218	21.69541528
2013	Agosto	Noche	41507	0.854166694	41507.85417	25.68964883	153.872415	118.0580797	20.75107	89.91182244	0.416003192	8.91775	0	896.2297435	26.24	22.01968005	24.5	2.480319949		0.026042731	73.8587592	-15.325	7.21813	9.6908	16.90892686		9.7578	7.23299	2.52482	99.16134839	599.7035745	1642.601805	58.10826796	428.266772	1241.354393	88.89807828	556.8443739	1542.289952	20.72371429	21.36114286	-0.63742857	431.4125714	3.418314286	3.291057143	3.545542857	3.284514286	3.214714286	3.353314286	21.53878054	21.46602167	21.05433276	21.70697464
2013	Agosto	Noche	41507	0.875000027	41507.875	24.92199411	151.9312465	117.2726922	20.55997	90.86971943	0.15133525	260.203	0	896.2297435	26.02	21.9938929	24.21	2.2161071		0.024073576	72.92699832	-15.325	7.09731	9.3063	16.40365652		9.60692	7.15852	2.4484	99.16126585	599.7850029	1642.632507	58.06330729	428.3565486	1241.372331	88.88677621	556.9278894	1542.317463	20.75411765	21.47088235	-0.7167647	457.3270588	3.744911765	3.589764706	3.900911765	3.362882353	3.256352941	3.470117647	21.36480693	21.36715817	20.92093088	21.75653218
2013	Agosto	Noche	41507	0.89583336	41507.89583	23.12038797	147.3755251	115.4294689	20.472532	90.71554786	0.367897332	31.7295	0	896.2297435	25.84	21.83853222	24.08	2.241467782		0.023194591	70.74025205	-15.325	6.48611	8.7317	15.21783936		9.53401	6.98735	2.54666	99.13752092	599.5298066	1642.760507	58.11767222	428.2739204	1241.435047	88.88255875	556.7158351	1542.429142	20.58857143	21.37571429	-0.78714286	470.8728571	3.493	3.318	3.668285714	3.281285714	3.181142857	3.381714286	20.98350115	21.1504746	20.97193361	21.67693767
2013	Agosto	Noche	41507	0.916666694	41507.91667	20.30539904	140.2572626	112.5494538	20.146258	92.22616923	0.251275442	24.5941	0	895.935544	25.65	21.75933821	23.6	1.840661793		0.019824194	67.32348605	-15.325	5.70796	7.6571	13.36501365		9.28678	6.71745	2.56933	99.0912784	599.5691958	1642.677096	58.06330729	428.2383033	1241.443777	88.83428562	556.7364726	1542.368767	20.39428571	21.32428571	-0.93	482.5214286	3.457571429	3.275428571	3.639714286	3.248142857	3.147428571	3.348857143	20.79091058	21.04103169	21.05659604	21.50248679
2013	Agosto	Noche	41507	0.937500027	41507.9375	25.17469898	152.5702613	117.5312345	19.934176	92.16668013	0.315934432	359.153	0	895.739411	25.31	21.46178378	23.29	1.828216217		0.024417737	73.23372542	-15.325	7.02296	9.547	16.56998687		9.12558	7.17004	1.95554	99.06784364	599.4853903	1642.54754	58.04971413	428.1776463	1241.876242	88.81331126	556.6584543	1542.379715	20.23823529	21.32882353	-1.09058824	488.6579412	3.746794118	3.595558824	3.898029412	3.333617647	3.222882353	3.444794118	20.86454257	21.08287433	21.07549179	21.41437484
2013	Agosto	Noche	41507	0.95833336	41507.95833	30.14937443	165.1497231	122.620825	19.851496	91.54800883	0.736491074	13.7722	0	895.4452115	25.04	21.20880631	23.18	1.971193691		0.030208082	79.27186709	-15.325	8.1783	11.666	19.84431825		9.05854	7.61598	1.44256	99.04436761	599.4643257	1642.515715	58.03400073	428.0835071	1241.255506	88.79177589	556.619121	1542.200663	20.094	21.32742857	-1.23342857	487.39	3.9256	3.802028571	4.049171429	3.403371429	3.291342857	3.5164	20.98676862	21.15233139	21.04141102	21.44806215
2013	Agosto	Noche	41507	0.979166694	41507.97917	22.7009841	146.3149785	115.0003768	19.948996	89.76762662	0.724341398	356.156	0	895.151012	24.78	20.92233745	23.32	2.39766255		0.024278034	70.23118968	-15.325	6.17314	8.7686	14.94178773	423.7291381	9.12075	6.93223	2.18851	99.04436761	599.360136	1642.545284	58.09049129	428.1082267	1241.43774	88.80589853	556.5471587	1542.268398	19.92391304	21.29391304	-1.37	484.9395652	3.649478261	3.502043478	3.796913043	3.315913043	3.220565217	3.412173913	21.01404817	21.16783347	20.97693388	21.50398169
2013	Agosto	Noche	41508	2.71248E-08	41508	24.05860736	149.7480004	116.3893612	19.995328	89.70210598	0.81458542	4.73508	0	894.954879	24.51	20.96712655	23.38	2.412873454		0.025882936	71.87904019	-15.325	6.51108	9.3243	15.83537536		9.1463	7.05503	2.09127	99.02093152	599.466504	1642.748171	57.9712573	428.0137836	1241.998107	88.75851296	556.6033239	1542.560655	19.79347826	21.26347826	-1.47	488.2873913	3.396869565	3.26726087	3.526478261	3.245478261	3.168391304	3.323043478	20.9648462	21.1398736	20.9474323	21.51646233
2013	Agosto	Noche	41508	0.02083336	41508.02083	22.44879603	145.6772705	114.7423632	20.020756	89.36478062	0.50639721	357.741	0	894.6606795	24.25	20.92118171	23.42	2.498818292		0.023293966	69.92508984	-15.325	6.19624	8.5796	14.77579755		9.15681	6.90061	2.2562	99.04436761	599.4231639	1642.744797	57.95660278	427.9407002	1241.712102	88.7724264	556.552548	1542.486623	19.66304348	21.23304348	-1.57	491.6352174	3.14426087	3.032478261	3.256043478	3.175043478	3.116217391	3.233913043	20.87176139	21.08697655	20.83734745	21.49395198
2013	Agosto	Noche	41508	0.041666694	41508.04167	21.73049571	143.8609045	114.0074702	20.307172	89.04819339	0.374422158	350.41	0	894.6606795	24.13	21.21948702	23.84	2.620512977		0.022230168	69.05323416	-15.325	6.07716	8.2259	14.30301228		9.35645	6.8289	2.52754	98.95120631	599.2562788	1642.307668	57.93882309	428.1143535	1241.627575	88.69811051	556.4707975	1542.137645	19.704	21.22228571	-1.51828571	493.7288571	3.873457143	3.756514286	3.9904	3.428742857	3.322371429	3.535114286	20.82917034	21.06277346	20.76579098	21.45136483
2013	Agosto	Noche	41508	0.062500027	41508.0625	22.60871462	146.0816567	114.9059759	20.295706	89.45344613	0.229140318	251.273	0	894.170347	24.21	21.30096718	23.82	2.519032822		0.022293965	70.11919522	-15.325	6.37988	8.5012	14.88105596		9.34012	6.90771	2.43242	98.95120631	599.2454549	1642.47081	57.95660278	427.9714984	1241.38141	88.70255543	556.4269657	1542.19846	19.78470588	21.20705882	-1.42235294	491.7394118	3.926176471	3.794882353	4.056823529	3.484	3.378529412	3.588823529	20.67024227	20.97245985	20.73789475	21.43187903
2013	Agosto	Noche	41508	0.08333336	41508.08333	27.5142319	158.4862382	119.9248107	20.42152	89.15852497	0.413688968	10.8994	0	894.36648	24.31	21.39626582	24.01	2.613734181		0.027738724	76.07339434	-15.325	7.69023	10.4196	18.10986744		9.42397	7.35656	2.06742	98.95120631	599.1999648	1642.741645	57.94406714	427.9879653	1241.459859	88.69942152	556.3969649	1542.421198	19.83542857	21.17942857	-1.344	480.5162857	3.754828571	3.607571429	3.9016	3.4432	3.348771429	3.536628571	20.56693713	20.91375492	20.77079125	21.35916799
2013	Agosto	Noche	41508	0.104166694	41508.10417	23.36261213	147.9880373	115.6772885	20.383612	89.65643564	0.174091786	272.913	0	894.36648	24.42	21.46548352	23.95	2.484516478		0.022757483	71.0342579	-15.325	6.62506	8.7522	15.3772713		9.38823	6.97044	2.4178	98.90433013	599.1985787	1642.745179	57.91163294	427.9029024	1241.518426	88.65615583	556.3746596	1542.438491	19.85742857	21.14514286	-1.28771429	478.256	3.881571429	3.740428571	4.022342857	3.493257143	3.390485714	3.595028571	20.5266637	20.89086885	20.78642367	21.31190494
2013	Agosto	Noche	41508	0.125000027	41508.125	24.60573318	151.1315175	116.9491256	20.213572	90.45110317	0.42984568	27.666	0	893.778081	24.43	21.42952092	23.7	2.270479083		0.024743655	72.5431284	-15.325	6.84665	9.3488	16.19549358		9.25669	7.08218	2.17452	98.90433013	599.1777264	1642.709078	57.91163294	427.8067279	1241.713618	88.65615583	556.3349767	1542.460213	19.84647059	21.11294118	-1.26647059	489.9964706	4.130411765	4.002411765	4.257882353	3.616705882	3.501588235	3.730823529	20.57415595	20.91785714	20.79500307	21.29347948
2013	Agosto	Noche	41508	0.14583336	41508.14583	22.07257597	144.7259229	114.3574525	19.951102	91.18368641	0.218533458	11.4174	0	893.385815	24.39	21.25515338	23.32	2.064846616		0.021416053	69.46844299	-15.325	6.19792	8.3302	14.5281695		9.06026	6.84133	2.21893	98.85737142	599.0525183	1642.578314	57.93882309	427.8189351	1241.339074	88.62773434	556.2441225	1542.268504	19.75514286	21.08542857	-1.33028571	491.4857143	3.678857143	3.5106	3.848114286	3.529914286	3.429	3.629942857	20.59672427	20.93068198	20.89163983	21.31520762
2013	Agosto	Noche	41508	0.166666694	41508.16667	23.21341197	147.6107548	115.5246418	20.210296	89.59474303	0.469101776	43.5529	0	893.581948	24.24	21.22233658	23.7	2.477663422		0.023847634	70.8531623	-15.325	6.44297	8.8361	15.27906776		9.23851	6.94461	2.29389	98.9271379	599.1472355	1642.851666	57.95241701	427.7656244	1241.317794	88.68345768	556.3018327	1542.468198	19.64371429	21.05114286	-1.40742857	507.1285714	2.500285714	2.3226	2.678971429	3.056771429	2.919	3.194514286	20.60911025	20.93772052	20.8877712	21.32553283
2013	Agosto	Noche	41508	0.187500027	41508.1875	21.58304234	143.4880392	113.8566106	20.448586	88.21279412	0.37343647	29.2764	0	893.8761475	24.24	21.20468631	24.05	2.845313693		0.022317934	68.87425882	-15.325	1.75869	-5.0762	-3.31749		9.40351	6.78707	2.61643	98.83393134	599.041895	1642.690726	57.84781896	427.7830653	1241.279551	88.58740324	556.2271876	1542.337933	19.68142857	21.02514286	-1.34371429	497.384	3.364971429	3.232542857	3.497571429	3.297857143	3.2152	3.381342857	20.74862348	21.01700132	20.93022085	21.33119953
2013	Agosto	Noche	41508	0.20833336	41508.20833	25.09164922	152.3602534	117.4462663	20.4457	88.12914691	0.428581428	6.36938	0	894.0722805	24.33	21.18080803	24.04	2.859191968		0.025833204	73.13292163	-15.325	7.0094	9.5059	16.51532352		9.39334	7.11144	2.2819	98.81044998	599.0244182	1642.637094	57.86247431	427.7495827	1241.810504	88.57345606	556.2057093	1542.430446	19.69705882	21.01294118	-1.31588236	504.2388235	3.955058824	3.824294118	4.085823529	3.452647059	3.342823529	3.562764706	20.74303839	21.0138275	20.91743069	21.39502811
2013	Agosto	Noche	41508	0.229166694	41508.22917	22.92189542	146.8735969	115.2263912	20.253352	89.23339027	0.383946904	99.0035	0	894.36648	24.36	21.19304984	23.76	2.566950162		0.023306068	70.49932651	-15.325	6.4008	8.6864	15.08719157		9.24582	6.90541	2.34041	98.81044998	599.0502892	1642.749777	57.83527954	427.717155	1241.789949	88.56665737	556.2170057	1542.50982	19.72285714	20.99857143	-1.27571429	502.3228571	3.875	3.759857143	3.990714286	3.393285714	3.290714286	3.495857143	20.80432239	21.04865318	20.86005919	21.39247288
2013	Agosto	Día	41508	0.250000027	41508.25	52.36152112	221.3175785	145.3460723	20.492578	88.18697592	0.550742456	202.12	0	894.562613	24.73	21.2560739	24.11	2.853926102		0.0512709	106.2324377	-15.325	20.0518	6.4087	26.46045	410.8458186	9.41138	9.40162	0.00976	98.83393134	599.0893217	1642.875436	57.84993406	427.7477118	1241.905106	88.58793202	556.2539193	1542.632854	19.93852941	20.97676471	-1.0382353	474.4064706	3.802382353	3.675794118	3.929970588	3.415823529	3.321117647	3.510088235	20.78585741	21.03816014	20.77150181	21.42051087
2013	Agosto	Día	41508	0.27083336	41508.27083	131.2683539	420.8492865	226.0756529	20.55139	89.01205839	1.01965138	201.884	0	894.758746	25.19	21.53287895	24.2	2.667121051		0.122305998	202.0076575	-15.325	49.9939	52.8083	102.8022		9.44622	14.23628	-4.79006	98.78700857	598.9064292	1642.672275	57.84469161	427.6228595	1241.738171	88.55142933	556.0855368	1542.438749	20.33771429	20.95371429	-0.616	435.444	4.056942857	3.908628571	4.205628571	3.508942857	3.384342857	3.633171429	20.70303092	20.99109256	20.85895387	21.41206297
2013	Agosto	Día	41508	0.291666694	41508.29167	168.3898912	514.7185179	264.0546977	20.681338	88.21793633	0.838081222	201.063	0	895.347145	25.62	21.5123016	24.39	2.877698405		0.156512588	247.0648886	-15.325	46.05707	64.7772	110.8342264		9.53327	15.90109	-6.36782	98.76388264	598.8877798	1642.679022	57.83003626	427.6593693	1241.680512	88.53042105	556.0806772	1542.429394	20.69771429	20.93314286	-0.23542857	412.8291429	4.202142857	4.078171429	4.325285714	3.424428571	3.274285714	3.5754	20.57518178	20.91844009	20.93935292	21.3741691
2013	Agosto	Día	41508	0.312500027	41508.3125	355.8425536	988.7300653	455.8375166	21.10636	86.39941088	1.388095126	189.814	0	895.347145	26.13	21.62657319	25.04	3.413426813		0.321598887	474.5904313	-15.325	122.77	197.306	320.076	384.6728686	9.84017	21.26294	-11.42277	98.67002912	598.6418685	1642.446458	57.76828153	427.3955935	1240.908233	88.44459222	555.8302998	1542.061902	20.91529412	20.89970588	0.01558824	398.0394118	3.735764706	3.616382353	3.855176471	3.359852941	3.272	3.447676471	20.70143518	20.99018576	20.93837918	21.31567695
2013	Agosto	Día	41508	0.33333336	41508.33333	465.496144	1266.011099	568.0241049	21.31306	85.27647972	1.814801604	202.77	0	895.935544	26.99	21.61777769	25.36	3.742222312		0.413306114	607.6853275	-15.325	158.286	267.879	426.165	384.0727225	9.98707	23.14629	-13.15923	98.62341652	598.5213869	1642.595882	57.74214606	427.2845963	1240.786439	88.4030989	555.7121893	1542.143522	21.97411765	20.89088235	1.0832353	393.8217647	3.788705882	3.657852941	3.920470588	3.535441176	3.452	3.617970588	20.81750624	21.05614513	20.87348096	21.37343903
2013	Agosto	Día	41508	0.354166694	41508.35417	417.2332256	1143.968658	518.6463131	21.878092	81.7958257	1.112048916	199.685	0	896.0336105	27.7	21.46426901	26.25	4.785730993		0.387281801	549.1049558	-15.325	146.545	232.926	379.471	380.0892537	10.41036	22.42329	-12.01293	98.57648443	598.2547301	1642.081943	57.69191779	427.0564625	1240.370824	88.35534277	555.4551632	1541.654163	22.44257143	20.89771429	1.54485714	394.4722857	3.7886	3.649657143	3.927771429	3.431114286	3.336542857	3.525457143	20.81610047	21.05534628	20.95419582	21.4265426
2013	Agosto	Día	41508	0.375000027	41508.375	338.9049504	945.8999481	438.5086548	22.10749	80.69157979	1.343407032	167.365	0	896.523943	28.39	21.47265193	26.62	5.147348069		0.31693197	454.0319751	-15.325	126.91	176.779	303.689	377.7398407	10.57975	20.97257	-10.39282	98.48324858	598.0076353	1641.689734	57.74630733	427.0343714	1240.040292	88.29901327	555.2643193	1541.277374	22.74485714	20.91257143	1.83228571	389.4722857	3.568257143	3.4084	3.728114286	3.3642	3.271228571	3.456542857	20.72240776	21.00210378	20.97403899	21.42589945
2013	Agosto	Día	41508	0.395833361	41508.39583	380.6344832	1051.421418	481.2021398	22.470424	78.73420024	1.768484982	146.98	0	896.6220095	28.99	21.41935453	27.21	5.790645474		0.354577764	504.6822806	-15.325	121.584	222.478	344.062	375.6135147	10.85631	21.82374	-10.96743	98.41353802	597.7612999	1641.395374	57.64168467	426.8834206	1239.819477	88.22057468	555.04183	1541.0014	22.905	20.935	1.97	386.405	3.6585	3.5255	3.7915	3.453	3.37	3.535	20.83893474	21.06832225	21.01788344	21.38303418
2013	Agosto	Día	41508	0.416666694	41508.41667	461.661488	1256.314405	564.1008684	22.781722	75.69562236	1.91614533	181.169	0	896.4258765	29.74	20.98524951	27.73	6.744750493		0.429619235	603.0309144	-15.325	158.334	264.121	422.455	373.934021	11.0954	23.19361	-12.09821	98.27338872	597.6053437	1641.234475	57.56318707	426.8162643	1239.392096	88.09583831	554.9080739	1540.773881	23.21371429	20.97971429	2.234	386.2682857	3.772142857	3.6582	3.886457143	3.511342857	3.433485714	3.5882	20.86758207	21.08460158	21.16128586	21.43634634
2013	Agosto	Día	41508	0.437500027	41508.4375	362.4627616	1005.470585	462.6106514	22.898332	76.21532169	1.59472533	189.228	0	896.4258765	30.45	21.2790593	27.93	6.650940698		0.344566725	482.6258808	-15.325	100.763	225.718	326.481	371.8079006	11.17966	21.51555	-10.33589	98.2732982	597.3451967	1640.880768	57.54539631	426.5570025	1238.778903	88.09132273	554.6481482	1540.355301	23.64352941	21.04176471	2.6017647	385.23	3.473941176	3.335	3.613647059	3.364058824	3.287294118	3.440294118	20.93087974	21.12057158	21.23102644	21.44945275
2013	Agosto	Día	41508	0.458333361	41508.45833	509.723888	1377.849796	613.2735098	23.254714	75.82606885	1.956012124	166.906	0	895.935544	30.96	21.63138224	28.54	6.908617757		0.475173278	661.3679021	-15.325	125.72	343.235	468.955	371.2324698	11.45955	23.91687	-12.45732	98.20352773	596.9030753	1640.404387	57.57259416	426.4607478	1238.555419	88.04579434	554.2924935	1539.942145	23.62828571	21.08857143	2.53971428	383.0982857	3.056028571	2.937857143	3.174257143	3.151057143	3.084285714	3.218828571	21.13790796	21.23821892	21.42166824	21.47841201
2013	Agosto	Día	41508	0.479166694	41508.47917	442.9130176	1208.905148	544.9193083	23.306818	77.87539286	2.473444754	192.115	0	895.347145	31.26	22.28597557	28.63	6.34402443		0.409750707	580.274471	-15.325	155.64	248.676	404.316	368.1172094	11.49228	22.98332	-11.49104	97.96976053	596.4504139	1640.006594	57.52654272	426.3438526	1237.789703	87.85895608	553.9237736	1539.452372	23.91542857	21.15285714	2.76257143	383.6854286	2.823742857	2.689285714	2.958685714	3.136485714	3.041428571	3.232542857	21.23859153	21.29543409	21.49906713	21.57312931
2013	Agosto	Día	41508	0.500000027	41508.5	489.325792	1326.26913	592.4042178	23.016034	79.90163077	3.86914682	138.152	0	895.0529455	31.12	22.46769286	28.13	5.662307135		0.428942176	636.6091824	-15.325	119.09889	202.9753	322.0742363		11.24561	23.6963	-12.45069	97.87651802	596.1294964	1639.550537	57.42083118	426.3716799	1238.14082	87.76259631	553.6900422	1539.198108	24.20257143	21.21714286	2.98542857	384.2725714	2.591457143	2.440714286	2.743114286	3.121914286	2.998571429	3.246257143	21.51381861	21.45183662	21.62152106	21.61919297
2013	Agosto	Día	41508	0.520833361	41508.52083	392.7245024	1081.993449	493.5714384	23.050432	80.10196025	3.476950136	143.646	0	894.562613	31.79	22.57092104	28.19	5.619078963		0.354424543	519.3568555	-15.325	97.46388	161.0274	258.4912675		11.26367	22.17788	-10.91421	97.78285619	595.8521381	1639.034211	57.40616755	425.9495143	1237.557782	87.68868403	553.3764821	1538.665104	23.89294118	21.27941176	2.61352942	378.87	2.708764706	2.563235294	2.853882353	3.269352941	3.144588235	3.393705882	21.62555838	21.51533467	21.726553	21.74511187
2013	Agosto	Día	41508	0.541666694	41508.54167	393.0387168	1082.788003	493.8929112	23.101912	80.21288139	2.724484488	168.053	0	893.974214	32.02	22.67261895	28.28	5.607381047		0.360468973	519.7382414	-15.325	140.157	215.906	356.063	366.5404405	11.29557	22.20576	-10.9102	97.75970897	595.7514659	1639.054423	57.35803663	425.9563844	1237.39215	87.65929088	553.3026955	1538.638855	23.85428571	21.35714286	2.49714285	375.8442857	3.253571429	3.112142857	3.395142857	3.424571429	3.328428571	3.519714286	21.80234353	21.61579588	21.76589722	21.79623384
2013	Agosto	Día	41508	0.562500027	41508.5625	499.5615328	1352.152248	602.8764042	23.148322	79.14267447	2.832985166	156.207	0	893.581948	32.2	22.43293899	28.36	5.927061014		0.451223287	649.033079	-15.325	191.18	267.943	459.123	366.9627944	11.32337	23.91957	-12.5962	97.66578356	595.306071	1638.615878	57.41244155	425.7897924	1236.771056	87.60244806	552.9270013	1538.154673	23.70428571	21.44285714	2.26142857	376.1785714	3.792285714	3.672714286	3.912428571	3.530428571	3.447142857	3.612714286	21.95397679	21.70196408	21.8861405	21.87711466
2013	Agosto	Día	41508	0.583333361	41508.58333	382.74096	1056.748066	483.3572762	22.68625	89.69687356	2.834667264	189.639	0	893.2877485	32.23	24.72337642	27.57	2.846623581		0.334327003	507.2390717	-15.325	189.072	157.028	346.1	366.5635058	10.94257	22.05678	-11.1142	97.64227292	595.0617705	1638.255019	57.26590688	425.6109997	1236.896376	87.54818141	552.6990778	1537.915358	23.42823529	21.52058824	1.90764705	377.8941176	3.691352941	3.587411765	3.795294118	3.488117647	3.394235294	3.581588235	22.01077752	21.73424208	21.90372039	21.94648826
2013	Agosto	Día	41508	0.604166694	41508.60417	278.4548544	793.0397903	376.6621615	22.357168	96.25290607	2.315252544	204.025	0	893.0916155	32	26.0056952	27.03	1.024304801		0.241694333	380.6590993	-15.325	129.615	115.589	245.204	365.6667145	10.6736	19.70852	-9.03492	97.5027027	595.0036875	1638.095468	57.22190853	425.6949043	1236.391512	87.43250415	552.6764917	1537.669479	23.51142857	21.582	1.92942857	378.7251429	2.902942857	2.769314286	3.036571429	3.2652	3.1728	3.358257143	22.18437119	21.83288967	21.80560987	21.97247511
2013	Agosto	Día	41508	0.625000027	41508.625	221.9202419	650.0807157	318.8215995	22.464496	85.85404557	2.467787762	207.543	0	893.2877485	31.46	23.34787575	27.2	3.852124251		0.205969802	312.0387435	-15.325	85.9352	104.572	190.5072	367.3975261	10.74842	18.01776	-7.26934	97.45567476	594.7435531	1637.902339	57.19050504	425.4542865	1235.90577	87.38938233	552.4212365	1537.403197	23.45742857	21.64085714	1.81657143	376.5457143	3.081314286	2.9538	3.208828571	3.247485714	3.1724	3.3216	22.20975105	21.84731221	21.81721576	22.0518958
2013	Agosto	Día	41508	0.645833361	41508.64583	136.768553	434.75764	231.7029066	22.510204	81.59859134	2.184509602	210.662	0	892.993549	31.01	22.25228564	27.28	5.027714364		0.1387891	208.6836672	-15.325	36.1485	71.9751	108.1236	368.7452781	10.77497	14.56596	-3.79099	97.36244956	594.6174726	1637.723932	57.14443201	425.4744726	1235.997933	87.30794517	552.3317226	1537.292432	23.08028571	21.66657143	1.41371428	380.0171429	3.510742857	3.3678	3.653685714	3.412057143	3.3344	3.4896	22.06811016	21.76682234	21.83458511	22.06350732
2013	Agosto	Día	41508	0.666666694	41508.66667	91.24202854	319.6347176	185.1247194	22.245472	83.64414251	2.435870756	208.622	0	892.797416	30.64	22.44607537	26.84	4.393924634		0.097626159	153.4246644	-15.325	23.48096	54.8353	60.05550319	369.9814796	10.55869	12.05193	-1.49323	97.38584971	594.5776558	1637.546217	57.17164216	425.3637874	1236.13888	87.33229782	552.2741887	1537.194383	22.86176471	21.72352941	1.1382353	381.2982353	3.889176471	3.763294118	4.014294118	3.449294118	3.345294118	3.554058824	22.08486543	21.77634381	21.85024384	21.99870532
2013	Agosto	Día	41508	0.687500027	41508.6875	149.8730506	467.8949831	245.1101181	21.96826	81.38997745	2.48339806	210.053	0	893.0916155	30.07	21.47553798	26.4	4.924462022		0.149265863	224.5895919	-15.325	38.26792	35.724	98.6464419		10.33563	15.19872	-4.86309	97.36244956	594.3830422	1637.512344	57.17164216	425.2791044	1235.802336	87.31474771	552.1070578	1537.084842	22.61514286	21.77142857	0.84371429	383.6431429	3.900628571	3.773714286	4.0278	3.487314286	3.387885714	3.587742857	22.10994134	21.79059362	21.69434075	22.00637101
2013	Agosto	Día	41508	0.708333361	41508.70833	278.303122	792.6561046	376.5069241	19.725136	63.7165135	1.901006448	208.778	0	893.189682	29.56	14.64592416	22.99	8.344075837		0.264823992	380.4749302	-15.325	70.18924	112.9899	183.1791149		8.69429	19.77857	-11.08428	97.31577706	594.4320414	1637.472036	57.05227812	425.2863526	1235.915552	87.24990233	552.1456192	1537.082915	22.315	21.805	0.51	387.64	4.0355	3.9015	4.1705	3.661	3.566	3.7565	22.13254765	21.80344005	21.58330848	22.01784346
