"Rsoil","Dim.1"
"304",2.425491286,-0.471103569209964
"305",2.562923743,-0.437691495267969
"306",2.543954314,-0.417711939443494
"307",2.552508176,-0.423559657262022
"308",2.631938429,-0.395344176231797
"309",2.701959857,-0.381687926209027
"310",2.778810529,-0.41726427728786
"311",2.755638314,-0.293609334204535
"312",2.560133941,-0.228753252405007
"313",2.504409114,-0.467697594460697
"314",2.589250829,-0.231201231739188
"315",2.730648286,-0.217376411876792
"316",2.805704941,-0.216490347613104
"317",2.865443371,-0.21198814464653
"318",2.936255029,-0.212185367812257
"319",2.993939529,-0.200239138523859
"320",3.015178657,-0.184622797604894
"321",3.120176086,-0.187256870108774
"322",2.997904657,-0.197537598415572
"323",3.173081353,-0.170885551912317
"324",3.250112857,-0.129330501965137
"325",3.254317294,-0.213084768773789
"326",3.269950857,-0.22085812848978
"327",3.286770571,-0.221048305090724
"328",3.326969235,-0.23098287755145
"329",3.311076294,-0.191232765585546
"330",3.334102514,-0.262234417925344
"331",3.316954,-0.667585164174966
"332",3.214586,-0.337134506741946
"333",3.195685057,-0.174057778279505
"334",3.355321057,-0.213068095339461
"335",3.484142971,-0.139960776877956
"336",3.326982676,-0.132092860970817
"337",3.422209943,-0.0998882456396499
"338",3.44332,-0.136270891563799
"339",3.441090429,-0.120617695730802
"340",3.413709,-0.100252780361079
"341",3.293444118,-0.057211277831418
"342",3.107709943,-0.0539596991500813
"343",3.206579429,-0.00656580792448128
"344",3.134052286,0.00447187405299083
"345",3.077410706,-0.00320769606873434
"346",3.114317314,-0.176591388981398
"347",3.225341,-0.146886523116924
"348",3.338094057,0.0215127152733282
"349",3.37882371,0.00717108347561245
"350",3.327987623,0.0432298894474614
"351",3.277151536,-0.144965973613323
"352",3.411904486,0.073932291328925
"353",3.423542086,0.0707469393996421
"354",3.368932676,0.0788679916823106
"355",3.362592857,-0.0715457773659136
"356",3.413635714,0.107833373062404
"357",3.439947059,0.124603960980096
"358",3.446297314,-0.131764875726801
"359",3.416336743,0.101532279755735
"360",3.222492294,0.123700983195167
"361",3.168430486,0.112360612711038
"362",3.298367,0.107971874220326
"363",3.484959588,0.10742496984903
"364",3.562053886,0.125601219651206
"365",3.495144629,0.120811629177023
"366",3.425320914,0.0731912901369169
"367",NA,0.0380536889913226
"368",NA,0.0716347437074184
"369",NA,0.145512683933214
"370",NA,0.172392957849047
"371",NA,0.110285084755012
"372",NA,0.140904175070242
"373",NA,0.11142426516138
"374",NA,0.172145935236464
"375",NA,0.224872040278421
"376",NA,0.120727772283448
"377",NA,0.282589810045307
"378",NA,0.348267536194954
"379",NA,0.317553302694236
"380",NA,0.351270843211193
"381",NA,0.160291140444682
"382",NA,0.364118670971047
"383",NA,0.3376072990497
"384",NA,0.334590822031777
"385",NA,0.219237299552222
"386",NA,0.252614321019854
"387",NA,-0.142909682815512
"388",NA,0.199026467440192
"389",NA,0.302587693751799
"390",NA,0.319767301154906
"391",NA,0.286797391794092
"392",NA,0.127525412290735
"393",NA,-0.0197801144844637
"394",NA,-0.17533232778408
"395",NA,0.0575506377841831
"396",NA,-0.0311821490003375
"397",NA,0.195406097322827
"398",NA,0.200973088395911
"399",NA,0.333376773607718
"400",NA,0.35066276613693
"401",NA,0.362820498853443
"402",NA,0.181099150590387
"403",NA,0.399992481925469
"404",NA,0.172506619904737
"405",NA,0.174988757111881
"406",NA,0.217389466763257
"407",NA,0.383442174463405
"408",NA,0.403251756735409
"409",NA,0.269388494752879
"410",NA,0.3047657114798
"411",NA,0.400353461713088
"412",NA,0.435203629533781
"413",NA,0.367876918193837
"414",NA,0.388279137574724
"415",NA,0.387466739029953
"416",NA,0.499412050290238
"417",NA,0.532394233721711
"418",NA,0.570290262390387
"419",NA,0.543939303443537
"420",NA,0.430022243390726
"421",NA,0.563384827278171
"422",NA,0.422280755000395
"423",NA,0.518166774987756
"424",NA,0.549952910745988
"425",NA,0.574896076318447
"426",NA,0.544666222974314
"427",NA,0.602046808058652
"428",NA,0.609249378172196
"429",NA,0.591234037352981
"430",NA,0.581886364834617
"431",NA,0.599895969794236
"432",NA,0.466863347054223
"433",NA,0.577595929778336
"434",NA,0.498508595763032
"435",NA,0.387800480786441
"436",NA,0.412965956761609
"437",NA,0.508378543641407
"438",NA,0.359375612546698
"439",NA,0.369316279641383
"440",NA,0.523525185964446
"441",NA,0.427142268332381
"442",NA,0.449088033726773
"443",NA,0.566267801591998
"444",NA,0.547961190666109
"445",NA,0.456959294361811
"446",NA,0.451731232140326
"447",NA,0.563435307938201
"448",NA,0.56081253130629
"449",NA,0.581681654679994
"450",NA,0.542379801547035
"451",NA,0.565810226953083
"452",NA,0.57086371027806
"453",NA,0.576953961683763
"454",NA,0.5764431107311
"455",NA,0.58226031862927
"456",NA,0.594753677269382
"457",NA,0.586726427506609
"458",NA,0.603702856692566
"459",NA,0.601126098621625
"460",NA,0.572603330439606
"461",NA,0.571172123609928
"462",NA,0.667960470246138
"463",NA,0.677705384099073
"464",NA,0.613958370663789
"465",NA,0.633103227186487
"466",NA,0.627351613747357
"467",NA,0.642195728842249
"468",NA,0.643058021950036
"469",NA,0.500095153367516
"470",NA,0.678500253666033
"471",NA,0.554529599226423
"472",NA,0.601934067031901
"473",NA,0.655629829407443
"474",NA,0.716115357800631
"475",NA,0.931423219692646
"476",NA,0.71383850127421
"477",NA,0.697515468529321
"478",NA,0.723479205655928
"479",NA,0.665824536171414
"480",NA,0.581539120102464
"481",NA,-1.23784476658963
"482",NA,-1.99935106945773
"483",NA,-1.68977887667462
"484",NA,-1.85199080449261
"485",NA,-1.86704994590305
"486",NA,-1.8270123587547
"487",NA,-1.38040688483175
"488",NA,-1.15606299789722
"489",NA,-1.07760795007617
"490",NA,-0.933278915465947
"491",NA,-0.970718182188842
"492",NA,-0.906561327407312
"493",NA,-0.727000102398243
"494",NA,-0.825166387564124
"495",NA,-0.617614833767473
"496",NA,-0.586575601174379
"497",NA,-0.538575161185798
"498",NA,-0.64334222034886
"499",NA,-0.482941351665788
"500",NA,-0.444661752792212
"501",NA,-0.443437086235787
"502",NA,-0.560263548775696
"503",NA,-0.413152496709836
"504",NA,-0.546351631893584
"505",NA,-0.368617252835767
"506",NA,-0.345728301023549
"507",NA,-0.43504142724
"508",NA,-0.428850749539487
"509",NA,-0.430386058072449
"510",NA,-0.411146144432898
"511",NA,-0.373468106204677
"512",NA,-0.32896450675852
"513",NA,-0.363442702445115
"514",NA,-0.330055663197986
"515",NA,-0.288317537427626
"516",NA,-0.371484177427693
"517",NA,-0.358990237758042
"518",NA,-0.205849489486576
"519",NA,-0.308754280540642
"520",NA,-0.339402012072561
"521",NA,-0.21097894596314
"522",NA,-0.211847138885961
"523",NA,-0.326320842536095
"524",NA,-0.660919075505654
"525",NA,-1.43026943291481
"526",NA,-1.30888591285855
"527",NA,-1.52914791312964
"528",NA,-1.32405340685876
"529",NA,-1.25104939187601
"530",NA,-1.11695640834239
"531",NA,-1.46182582295412
"532",NA,-1.32361853026484
"533",NA,-0.796409186236497
"534",NA,-0.76121152822722
"535",NA,-0.685645142305374
"536",NA,-0.758530623628648
"537",NA,-0.872334440248522
"538",NA,-0.822871754696887
"539",NA,-0.690136436449777
"540",NA,-0.678430990306583
"541",NA,-0.63153977756688
"542",NA,-0.659675535828551
"543",NA,-0.62306155996687
"544",NA,-0.732957560771914
"545",NA,-0.693421167815492
"546",NA,-0.596549109734974
"547",NA,-0.421576295507687
"548",NA,-0.384514750480641
"549",NA,-0.372116720413908
"550",NA,-0.369752511980451
"551",NA,-0.550804876599942
"552",NA,-0.343110789681429
"553",NA,-0.315140599717088
"554",NA,-0.294260854420101
"555",NA,-0.307437676512668
"556",NA,-0.302445276754424
"557",NA,-0.274826178363737
"558",NA,-0.250932008878678
"559",NA,-0.253449476356967
"560",NA,-0.183510771750854
"561",NA,-0.221228338871087
"562",NA,-0.176454811932725
"563",NA,-0.141422752559135
"564",NA,-0.153788244468385
"565",NA,-0.150155075322324
"566",NA,-0.270116199984669
"567",NA,-0.0805271934494617
"568",NA,-0.0723217042409805
"569",NA,-0.0348134941987711
"570",NA,-0.0238872052787597
"571",NA,-0.0173788727070111
"572",NA,0.00705726167315117
"573",NA,-0.126263079268874
"574",NA,-0.0838726094248672
"575",NA,-0.0405381536479763
"576",NA,0.0164595872418167
"577",NA,-0.0378497892102228
"578",NA,-0.224523397555381
"579",NA,-0.382638232905065
"580",NA,-0.391418990702088
"581",NA,-0.425365505630517
"582",NA,-0.46548347360159
"583",NA,-0.564952139814745
"584",NA,-0.395121920085117
"585",NA,-0.41883421614049
"586",NA,-0.466943779281052
"587",NA,-0.337350540907629
"588",NA,-0.427472430363567
"589",NA,-0.40840218722513
"590",NA,-0.329600016447468
"591",NA,-0.274810137676467
"592",NA,-0.270338705455861
"593",NA,-0.429163690212337
"594",NA,-0.21028253600369
"595",NA,-0.220998379866134
"596",NA,-0.203519748641787
"597",NA,-0.193462202861
"598",NA,-0.365983026803871
"599",NA,-0.335476441412556
"600",NA,-0.16095315484358
"601",NA,-0.137053524528299
"602",NA,-0.288552293296643
"603",NA,-0.203918128039086
"604",NA,-0.210616193668309
"605",NA,-0.119873322361338
"606",NA,-0.0713262635985358
"607",NA,-0.10754445012821
"608",NA,-0.00481287266268279
"609",NA,-0.164887002585774
"610",NA,-0.0306601176217036
"611",NA,-0.0623093976100315
"612",NA,-0.0161004183442754
"613",NA,-0.00387550670113181
"614",NA,-0.0498905700386566
"615",NA,-0.150277991421502
"616",NA,0.0202448362456724
"617",NA,0.0493069897750959
"618",NA,0.0789459946595271
"619",NA,0.101981654346799
"620",NA,0.160596621424643
"621",NA,0.162034428766362
"622",NA,0.184559584605479
"623",NA,0.161011866168895
"624",NA,0.160745872271452
"625",NA,0.150976223221042
"626",NA,0.0839469205738261
"627",NA,0.126790184394163
"628",NA,0.134126308713772
"629",NA,0.14356953990917
"630",NA,0.148888802487007
"631",NA,-0.114774300242093
"632",NA,0.149030641308387
"633",NA,0.15874700726549
"634",NA,-0.0923262786947545
"635",NA,-0.034484406856959
"636",NA,0.155208258167489
"637",NA,0.0533588724820278
"638",NA,0.037816162279821
"639",NA,0.177233766141287
"640",NA,0.204968549986501
"641",NA,-0.0191908008645358
"642",NA,0.224132114371701
"643",NA,0.232248019072678
"644",NA,0.0404165781043076
"645",NA,0.247867333658777
"646",NA,0.0746707567951717
"647",NA,0.0725382864666889
"648",NA,0.0600255511202712
"649",NA,0.245125659452132
"650",NA,0.284905723108522
"651",NA,0.274002278213693
"652",NA,0.20780166439536
"653",NA,0.252312030575338
"654",NA,0.275351752207578
"655",NA,0.244703087828069
"656",NA,0.248030947687792
"657",NA,0.305945716450945
"658",NA,0.330325914257183
"659",NA,0.317806695787883
"660",NA,0.320517618210516
"661",NA,0.307577726720895
"662",NA,0.359812866348474
"663",NA,0.34627677394977
"664",NA,0.262973288634823
"665",NA,0.323254873453941
"666",3.674008588,0.47197915185366
"667",3.597510343,0.475175011458176
"668",3.886083771,0.489582293023092
"669",3.6384756,0.472003460166453
"670",3.7375825,0.478818440809342
"671",3.550046657,0.443578147436498
"672",3.461090824,0.444686686554835
"673",3.545322571,0.456580798168657
"674",3.293638714,0.383747241043052
"675",3.429027,0.424092272823427
"676",3.241827882,-0.249625988078883
"677",3.543977714,0.161986910327117
"678",3.340882529,0.298274603824209
"679",3.311421086,0.302315413550257
"680",3.3585396,0.461321027401095
"681",3.153436853,0.406235984976947
"682",3.3069228,0.498545042565876
"683",3.2141508,0.343397271776817
"684",3.306752471,0.1974379942905
"685",3.366831171,0.533920022320679
"686",3.415468886,0.575574187603665
"687",3.503448765,0.562981018964751
"688",3.584902429,0.554887202198229
"689",3.539954382,0.575540290874948
"690",3.364249714,0.587480535613459
"691",2.793131143,0.459513284156688
"692",3.067808171,0.464157012443226
"693",3.370591029,0.462819882033219
"694",3.231279171,0.462707515340805
"695",3.742079118,0.660077351933807
"696",5.001356143,0.677622204426044
"697",4.4778792,0.66581316417927
"698",4.8299112,0.661711121613563
"699",5.371721765,0.628987228538006
"700",4.680152714,0.619407879679834
"701",4.683640618,0.66488087056965
"702",4.951857571,0.635007774562622
"703",4.859166714,0.624778870889893
"704",4.809368206,0.616345333531212
"705",5.338546571,0.620808479756521
"706",4.038843714,0.559613576362623
"707",4.958905824,0.655341405279092
"708",4.860531971,0.649253673594816
"709",4.938783943,0.661649414033575
"710",5.165840118,0.649577332962463
"711",4.739801429,0.67746967426079
"712",4.170762588,0.703584942682814
"713",4.949458471,0.738929811698007
"714",4.7583152,0.645175618842613
"715",4.6932908,0.64053349490487
"716",4.873743618,0.763437408525645
"717",4.934282571,0.733754228504656
"718",4.882157941,0.744173762868009
"719",5.041182314,0.77038825700554
"720",5.017988857,0.695381850664527
"721",4.512814571,0.688840026394988
"722",4.096304,0.73415957231363
"723",4.432287657,0.74255586763675
"724",4.703536,0.615423950140568
"725",4.654141571,0.780348354645481
"726",4.618890543,0.806338526296873
"727",4.846371412,0.807696735341729
"728",4.962545529,0.852128224903832
"729",4.560329343,0.880946344464914
"730",4.385583235,0.893788895145839
"731",4.331538857,0.91276379093869
"732",4.466865857,0.900408452365773
"733",4.631595754,0.909265248743289
"734",4.535754014,0.912471265202048
"735",4.4452005,0.92331906896272
"736",4.5080055,0.914279159523146
"737",4.450967143,0.743167287210117
"738",4.437161029,0.928486412691392
"739",4.4255315,0.933226014514901
"740",4.245446857,0.76043999133906
"741",3.991968471,0.900188282051968
"742",4.015063686,0.911474267232126
"743",3.538818829,0.912508044649896
"744",3.957035886,0.891081706671757
"745",4.197609647,0.914788553261063
"746",4.145230429,0.891620378265374
"747",4.1291155,0.791341121539446
"748",4.0700888,0.832872389308576
"749",3.855453029,0.813481449765833
"750",4.376088118,0.839935870589071
"751",4.279311647,0.824319149507752
"752",4.182336057,0.804012197179728
"753",3.979963353,0.770654344893125
"754",3.597966314,0.84497221280558
"755",3.533583257,0.884708485139463
"756",3.755435529,0.873161578300255
"757",3.360695486,0.889327382859775
"758",3.467896629,0.874008420768239
"759",3.479624971,0.87995705008281
"760",3.846548143,0.87155262539824
"761",3.723357857,0.891911261005792
"762",3.622893529,0.915923624981634
"763",3.536272743,0.905829430940528
"764",3.218291176,0.904267161171067
"765",3.920751257,0.962755412336022
"766",3.835210114,0.932877310637158
"767",3.719068714,0.879695051188592
"768",3.789997647,0.872447378423981
"769",3.889748171,0.866921979363699
"770",3.964717235,0.873670995672227
"771",3.9336054,0.902578960809812
"772",3.736505114,0.893902392430664
"773",4.112585971,0.68749962887553
"774",3.893899029,0.727672634267028
"775",3.550939429,0.679070137199052
"776",3.661314941,0.666509685756117
"777",3.852667771,0.848966513459034
"778",3.800553343,0.627849960739219
"779",3.610031118,0.834273656641815
"780",3.595958101,0.688379733207384
"781",3.461994623,0.830123519712058
"782",3.328031145,0.678147096419607
"783",3.442271657,0.811835893718724
"784",3.674857543,0.804979125942139
"785",3.734242324,0.627041394034171
"786",3.544944429,0.809708731153023
"787",3.400851824,0.825841035055276
"788",3.321148,0.806932377608069
"789",3.289650571,0.823284663921347
"790",3.225180286,0.835677651524089
"791",3.267727882,0.821903729326837
"792",3.818919971,0.842047914085356
"793",4.380090294,0.823546193794979
"794",4.3510736,0.855592200342584
"795",4.532227829,0.687240172275747
"796",4.184165257,0.674738781055481
"797",4.267349,0.725666810755326
"798",3.7321988,0.707579099303821
"799",3.445407941,0.729573865715697
"800",3.265229,0.695862892879384
"801",3.038674057,0.774692594382112
"802",3.205315176,0.725442931972058
"803",3.265969,0.756706747916808
"804",3.334741,0.804452075759922
"805",3.170364029,0.824671788529134
"806",2.9266924,0.841327824249499
"807",2.918191829,0.740328997804587
"808",3.208950941,0.764041157258367
"809",3.563011,0.854389453855837
"810",3.675219941,0.863141940278088
"811",3.944214059,0.869453533976116
"812",3.0752198,0.767599798342813
"813",3.197208543,0.88706995277026
"814",3.651581529,0.897598185517795
"815",4.0543908,0.875502169154891
"816",4.293422735,0.791765887262073
"817",4.209367,0.80230913398965
"818",3.679387,0.840703474355659
"819",3.940187286,0.845139442293686
"820",4.436279,0.865567946932492
"821",4.194671,0.864997323811803
"822",4.016023118,0.893937862161598
"823",4.063385514,0.890978892961296
"824",4.0272602,0.650204714394908
"825",4.249364294,0.888000831930709
"826",3.414993706,0.724473961375196
"827",3.903017,0.735443228569745
"828",3.837586324,0.735949831279884
"829",3.719264486,0.832062423475005
"830",3.6844842,0.616372194493695
"831",3.707667794,0.872419017628313
"832",3.816140857,0.893730056479456
"833",3.674816,0.70168287421506
"834",3.978646294,0.882430339007104
"835",3.692119343,0.738136269909618
"836",3.7673578,0.728096770555163
"837",3.951348412,0.894706583496022
"838",3.891137343,0.759191980293571
"839",3.639439176,0.922768099378912
"840",3.581623429,0.768597062113932
"841",3.406607714,0.936086978103431
"842",3.2351536,0.941151523759152
"843",3.481096324,0.859099112547174
"844",3.4416428,0.801881698761051
"845",3.341369647,0.868855587987368
"846",3.438274286,0.800118677009355
"847",3.507413714,0.834969361721914
"848",3.499216,0.860040540687275
"849",3.444548059,0.847087842989141
"850",3.730053914,0.883186859201212
"851",3.629322382,0.941768447874663
"852",3.460955571,0.824811206253074
"853",3.379507457,0.924333683060256
"854",3.261910147,0.946396077907152
"855",3.096373371,0.979368024081986
"856",3.342417086,0.797043351962902
"857",3.396841529,0.958241386064378
"858",3.561944886,0.998749214987064
"859",3.876004343,0.91479851210779
